Phi[deg],Theta[deg],dB(DirTotal)
-30,66,1.10344
-28,66,1.09999
-26,66,1.09343
-24,66,1.08403
-22,66,1.07211
-20,66,1.05799
-18,66,1.04203
-16,66,1.02461
-14,66,1.00612
-12,66,0.986972
-10,66,0.96756
-8,66,0.948286
-6,66,0.929535
-4,66,0.911673
-2,66,0.895039
0,66,0.879936
2,66,0.866626
4,66,0.855326
6,66,0.846198
8,66,0.839348
10,66,0.834826
12,66,0.83262
14,66,0.832661
16,66,0.834822
18,66,0.838925
20,66,0.84474
22,66,0.851999
24,66,0.8604
26,66,0.869613
28,66,0.879292
30,66,0.889085
32,66,0.898643
34,66,0.907629
36,66,0.915726
38,66,0.922651
40,66,0.928157
42,66,0.932046
44,66,0.93417
46,66,0.934439
48,66,0.932821
50,66,0.929346
52,66,0.924105
54,66,0.917245
56,66,0.90897
58,66,0.899528
60,66,0.889208
62,66,0.878329
64,66,0.867229
66,66,0.856256
68,66,0.845753
70,66,0.836048
72,66,0.827448
74,66,0.820222
76,66,0.814601
78,66,0.810765
80,66,0.808848
82,66,0.808929
84,66,0.811036
86,66,0.815147
88,66,0.821194
90,66,0.829067
92,66,0.838616
94,66,0.849658
96,66,0.86198
98,66,0.875343
100,66,0.889486
102,66,0.904126
104,66,0.918966
106,66,0.933693
108,66,0.947983
110,66,0.961503
112,66,0.973918
114,66,0.984893
116,66,0.994099
118,66,1.00122
120,66,1.00596
122,66,1.00805
124,66,1.00726
126,66,1.00338
128,66,0.996276
130,66,0.98585
132,66,0.972067
134,66,0.954955
136,66,0.934605
138,66,0.911173
140,66,0.884882
142,66,0.856015
144,66,0.824916
146,66,0.791984
148,66,0.757664
150,66,0.722444
152,66,0.686844
154,66,0.651409
156,66,0.616696
158,66,0.583269
160,66,0.551682
162,66,0.522472
164,66,0.49615
166,66,0.473184
168,66,0.453998
170,66,0.438953
172,66,0.428344
174,66,0.422395
176,66,0.421245
178,66,0.424951
180,66,0.433484
-180,68,0.13165
-178,68,0.146175
-176,68,0.165522
-174,68,0.189382
-172,68,0.217356
-170,68,0.248968
-168,68,0.283676
-166,68,0.320876
-164,68,0.35992
-162,68,0.400122
-160,68,0.440777
-158,68,0.48117
-156,68,0.520591
-154,68,0.558343
-152,68,0.593758
-150,68,0.626208
-148,68,0.655112
-146,68,0.679947
-144,68,0.700256
-142,68,0.715652
-140,68,0.72583
-138,68,0.730563
-136,68,0.729715
-134,68,0.723234
-132,68,0.711159
-130,68,0.693618
-128,68,0.670827
-126,68,0.643087
-124,68,0.61078
-122,68,0.574367
-120,68,0.53438
-118,68,0.491413
-116,68,0.446118
-114,68,0.399194
-112,68,0.351377
-110,68,0.303428
-108,68,0.256121
-106,68,0.210231
-104,68,0.166522
-102,68,0.12573
-100,68,0.0885516
-98,68,0.0556288
-96,68,0.0275371
-94,68,0.00477234
-92,68,-0.0122599
-90,68,-0.023254
-88,68,-0.028011
-86,68,-0.0264437
-84,68,-0.0185786
-82,68,-0.00455491
-80,68,0.0153793
-78,68,0.0408739
-76,68,0.0714857
-74,68,0.106691
-72,68,0.145897
-70,68,0.18846
-68,68,0.233697
-66,68,0.280906
-64,68,0.329377
-62,68,0.378406
-60,68,0.427314
-58,68,0.475451
-56,68,0.522212
-54,68,0.56704
-52,68,0.609434
-50,68,0.648957
-48,68,0.685231
-46,68,0.717945
-44,68,0.746852
-42,68,0.77177
-40,68,0.792581
-38,68,0.809223
-36,68,0.821699
-34,68,0.830063
-32,68,0.834424
-30,68,0.834941
-28,68,0.831821
-26,68,0.825314
-24,68,0.815711
-22,68,0.803339
-20,68,0.788558
-18,68,0.771756
-16,68,0.753341
-14,68,0.73374
-12,68,0.713387
-10,68,0.69272
-8,68,0.67217
-6,68,0.652155
-4,68,0.633072
-2,68,0.615287
0,68,0.599127
2,68,0.584876
4,68,0.572765
6,68,0.562966
8,68,0.555591
10,68,0.550688
12,68,0.54824
14,68,0.548164
16,68,0.550318
18,68,0.554499
20,68,0.560457
22,68,0.567892
24,68,0.576473
26,68,0.585839
28,68,0.595615
30,68,0.605417
32,68,0.614869
34,68,0.623609
36,68,0.631298
38,68,0.637637
40,68,0.642368
42,68,0.645283
44,68,0.646235
46,68,0.645137
48,68,0.641969
50,68,0.636777
52,68,0.629672
54,68,0.620829
56,68,0.610481
58,68,0.598912
60,68,0.586445
62,68,0.57344
64,68,0.560271
66,68,0.547324
68,68,0.534978
70,68,0.523593
72,68,0.513504
74,68,0.505005
76,68,0.498344
78,68,0.493716
80,68,0.491261
82,68,0.491064
84,68,0.493151
86,68,0.497497
88,68,0.504026
90,68,0.512617
92,68,0.523111
94,68,0.535309
96,68,0.548986
98,68,0.563885
100,68,0.579727
102,68,0.596211
104,68,0.613017
106,68,0.629809
108,68,0.646236
110,68,0.661937
112,68,0.676546
114,68,0.689695
116,68,0.701021
118,68,0.710174
120,68,0.716823
122,68,0.720665
124,68,0.721434
126,68,0.718907
128,68,0.712912
130,68,0.703335
132,68,0.690128
134,68,0.673308
136,68,0.652965
138,68,0.629256
140,68,0.602415
142,68,0.572739
144,68,0.540593
146,68,0.506401
148,68,0.470641
150,68,0.433834
152,68,0.396541
154,68,0.359346
156,68,0.322853
158,68,0.287669
160,68,0.254394
162,68,0.223612
164,68,0.195877
166,68,0.171699
168,68,0.151538
170,68,0.135791
172,68,0.124781
174,68,0.118752
176,68,0.11786
178,68,0.12217
180,68,0.13165
-180,70,-0.17253
-178,70,-0.156671
-176,70,-0.135671
-174,70,-0.109867
-172,70,-0.0796878
-170,70,-0.0456483
-168,70,-0.0083369
-166,70,0.0315946
-164,70,0.0734441
-162,70,0.116473
-160,70,0.159919
-158,70,0.203011
-156,70,0.244984
-154,70,0.285088
-152,70,0.322606
-150,70,0.356862
-148,70,0.387233
-146,70,0.413158
-144,70,0.434146
-142,70,0.449786
-140,70,0.459749
-138,70,0.463796
-136,70,0.461779
-134,70,0.453645
-132,70,0.439438
-130,70,0.419296
-128,70,0.393453
-126,70,0.362236
-124,70,0.326057
-122,70,0.285415
-120,70,0.240885
-118,70,0.193113
-116,70,0.142806
-114,70,0.0907238
-112,70,0.0376668
-110,70,-0.0155349
-108,70,-0.068035
-106,70,-0.118985
-104,70,-0.167547
-102,70,-0.212914
-100,70,-0.254317
-98,70,-0.291047
-96,70,-0.322469
-94,70,-0.348031
-92,70,-0.367284
-90,70,-0.379885
-88,70,-0.385611
-86,70,-0.384361
-84,70,-0.37616
-82,70,-0.361159
-80,70,-0.33963
-78,70,-0.311956
-76,70,-0.278626
-74,70,-0.240216
-72,70,-0.197378
-70,70,-0.150823
-68,70,-0.1013
-66,70,-0.049583
-64,70,0.0035469
-62,70,0.0573198
-60,70,0.110989
-58,70,0.163845
-56,70,0.215226
-54,70,0.264522
-52,70,0.311191
-50,70,0.354753
-48,70,0.3948
-46,70,0.430992
-44,70,0.463062
-42,70,0.490813
-40,70,0.514112
-38,70,0.532897
-36,70,0.547166
-34,70,0.556977
-32,70,0.562446
-30,70,0.563743
-28,70,0.561089
-26,70,0.554752
-24,70,0.545044
-22,70,0.532316
-20,70,0.516955
-18,70,0.499378
-16,70,0.480024
-14,70,0.459352
-12,70,0.437832
-10,70,0.415935
-8,70,0.394126
-6,70,0.372856
-4,70,0.352554
-2,70,0.333614
0,70,0.316388
2,70,0.301179
4,70,0.288235
6,70,0.277739
8,70,0.269807
10,70,0.264484
12,70,0.261747
14,70,0.261501
16,70,0.263583
18,70,0.26777
20,70,0.273784
22,70,0.281298
24,70,0.289949
26,70,0.299344
28,70,0.309078
30,70,0.318737
32,70,0.327916
34,70,0.336231
36,70,0.343322
38,70,0.348873
40,70,0.352615
42,70,0.354337
44,70,0.353892
46,70,0.351198
48,70,0.346249
50,70,0.339108
52,70,0.32991
54,70,0.318859
56,70,0.306221
58,70,0.292313
60,70,0.2775
62,70,0.262178
64,70,0.246764
66,70,0.231679
68,70,0.21734
70,70,0.204141
72,70,0.192442
74,70,0.182563
76,70,0.17477
78,70,0.169272
80,70,0.166217
82,70,0.165691
84,70,0.167722
86,70,0.17228
88,70,0.179282
90,70,0.188597
92,70,0.200055
94,70,0.213445
96,70,0.228527
98,70,0.245029
100,70,0.262654
102,70,0.281083
104,70,0.299971
106,70,0.31896
108,70,0.33767
110,70,0.355711
112,70,0.372684
114,70,0.388186
116,70,0.401818
118,70,0.413194
120,70,0.421946
122,70,0.427736
124,70,0.430264
126,70,0.429277
128,70,0.424579
130,70,0.416035
132,70,0.403581
134,70,0.387223
136,70,0.367049
138,70,0.34322
140,70,0.315975
142,70,0.28563
144,70,0.252569
146,70,0.217242
148,70,0.180157
150,70,0.141873
152,70,0.102987
154,70,0.0641271
156,70,0.0259399
158,70,-0.0109214
160,70,-0.0458091
162,70,-0.0780944
164,70,-0.107179
166,70,-0.132509
168,70,-0.153587
170,70,-0.169981
172,70,-0.181338
174,70,-0.187393
176,70,-0.187974
178,70,-0.18301
180,70,-0.17253
-180,72,-0.478609
-178,72,-0.461363
-176,72,-0.438663
-174,72,-0.410871
-172,72,-0.37845
-170,72,-0.341954
-168,72,-0.302019
-166,72,-0.259345
-164,72,-0.214689
-162,72,-0.168844
-160,72,-0.122631
-158,72,-0.076875
-156,72,-0.0323988
-154,72,0.00999622
-152,72,0.0495419
-150,72,0.0855156
-148,72,0.117252
-146,72,0.144152
-144,72,0.165693
-142,72,0.181437
-140,72,0.191032
-138,72,0.194225
-136,72,0.190859
-134,72,0.180879
-132,72,0.164332
-130,72,0.141368
-128,72,0.112238
-126,72,0.0772919
-124,72,0.0369758
-122,72,-0.00817494
-120,72,-0.0575403
-118,72,-0.110424
-116,72,-0.16606
-114,72,-0.223628
-112,72,-0.282259
-110,72,-0.34105
-108,72,-0.39908
-106,72,-0.455422
-104,72,-0.509162
-102,72,-0.559411
-100,72,-0.605327
-98,72,-0.646128
-96,72,-0.681111
-94,72,-0.709668
-92,72,-0.731297
-90,72,-0.745618
-88,72,-0.752377
-86,72,-0.751462
-84,72,-0.742895
-82,72,-0.72684
-80,72,-0.703593
-78,72,-0.673575
-76,72,-0.637324
-74,72,-0.595472
-72,72,-0.548739
-70,72,-0.497903
-68,72,-0.44379
-66,72,-0.387249
-64,72,-0.329135
-62,72,-0.27029
-60,72,-0.211531
-58,72,-0.153631
-56,72,-0.0973129
-54,72,-0.0432365
-52,72,0.00800655
-50,72,0.0558976
-48,72,0.0999939
-46,72,0.139929
-44,72,0.175414
-42,72,0.206235
-40,72,0.23225
-38,72,0.25339
-36,72,0.269651
-34,72,0.281094
-32,72,0.287844
-30,72,0.290081
-28,72,0.28804
-26,72,0.282007
-24,72,0.272316
-22,72,0.259341
-20,72,0.243496
-18,72,0.225227
-16,72,0.205007
-14,72,0.183328
-12,72,0.160691
-10,72,0.137604
-8,72,0.114568
-6,72,0.0920658
-4,72,0.0705574
-2,72,0.0504661
0,72,0.0321698
2,72,0.0159925
4,72,0.0021964
6,72,-0.00902513
8,72,-0.0175518
10,72,-0.0233396
12,72,-0.0264215
14,72,-0.0269059
16,72,-0.0249735
18,72,-0.0208714
20,72,-0.0149055
22,72,-0.00743169
24,72,0.0011549
26,72,0.0104313
28,72,0.0199591
30,72,0.0292968
32,72,0.0380125
34,72,0.0456964
36,72,0.0519722
38,72,0.0565083
40,72,0.0590272
42,72,0.0593143
44,72,0.057224
46,72,0.0526856
48,72,0.0457053
50,72,0.0363676
52,72,0.0248334
54,72,0.0113361
56,72,-0.00382477
58,72,-0.0202924
60,72,-0.0376634
62,72,-0.0555009
64,72,-0.0733479
66,72,-0.0907427
68,72,-0.107234
70,72,-0.122393
72,72,-0.135831
74,72,-0.147205
76,72,-0.156232
78,72,-0.162687
80,72,-0.166416
82,72,-0.167328
84,72,-0.165396
86,72,-0.160656
88,72,-0.153195
90,72,-0.143154
92,72,-0.130713
94,72,-0.116095
96,72,-0.099555
98,72,-0.0813786
100,72,-0.0618804
102,72,-0.0414008
104,72,-0.0203044
106,72,0.00102192
108,72,0.0221717
110,72,0.0427222
112,72,0.0622396
114,72,0.0802844
116,72,0.0964197
118,72,0.110219
120,72,0.121277
122,72,0.129218
124,72,0.133707
126,72,0.134462
128,72,0.131257
130,72,0.123937
132,72,0.112422
134,72,0.0967083
136,72,0.0768787
138,72,0.0530979
140,72,0.0256145
142,72,-0.00524246
144,72,-0.0390673
146,72,-0.075384
148,72,-0.113654
150,72,-0.153283
152,72,-0.193636
154,72,-0.234043
156,72,-0.273811
158,72,-0.312243
160,72,-0.348644
162,72,-0.382339
164,72,-0.412685
166,72,-0.439085
168,72,-0.461001
170,72,-0.477968
172,72,-0.489604
174,72,-0.495618
176,72,-0.495825
178,72,-0.490145
180,72,-0.478609
-180,74,-0.786148
-178,74,-0.76746
-176,74,-0.743012
-174,74,-0.713194
-172,74,-0.678502
-170,74,-0.639533
-168,74,-0.596966
-166,74,-0.551556
-164,74,-0.50411
-162,74,-0.455482
-160,74,-0.406545
-158,74,-0.358184
-156,74,-0.311275
-154,74,-0.266673
-152,74,-0.225197
-150,74,-0.187615
-148,74,-0.154635
-146,74,-0.126892
-144,74,-0.104942
-142,74,-0.0892514
-140,74,-0.0801903
-138,74,-0.0780291
-136,74,-0.0829335
-134,74,-0.0949614
-132,74,-0.114062
-130,74,-0.140076
-128,74,-0.172734
-126,74,-0.211663
-124,74,-0.256387
-122,74,-0.306331
-120,74,-0.360832
-118,74,-0.419141
-116,74,-0.480435
-114,74,-0.543827
-112,74,-0.608379
-110,74,-0.673113
-108,74,-0.737028
-106,74,-0.799116
-104,74,-0.858377
-102,74,-0.913839
-100,74,-0.964578
-98,74,-1.00973
-96,74,-1.04853
-94,74,-1.08029
-92,74,-1.10447
-90,74,-1.12063
-88,74,-1.12849
-86,74,-1.12793
-84,74,-1.11896
-82,74,-1.10176
-80,74,-1.07666
-78,74,-1.04412
-76,74,-1.00472
-74,74,-0.959171
-72,74,-0.908255
-70,74,-0.85283
-68,74,-0.7938
-66,74,-0.732096
-64,74,-0.668652
-62,74,-0.604389
-60,74,-0.540195
-58,74,-0.476913
-56,74,-0.415326
-54,74,-0.356148
-52,74,-0.30002
-50,74,-0.247502
-48,74,-0.199069
-46,74,-0.155118
-44,74,-0.115957
-42,74,-0.0818181
-40,74,-0.0528523
-38,74,-0.0291357
-36,74,-0.0106722
-34,74,0.00260318
-32,74,0.0108206
-30,74,0.0141718
-28,74,0.0129066
-26,74,0.00732901
-24,74,-0.00220688
-22,74,-0.0153012
-20,74,-0.0315136
-18,74,-0.0503685
-16,74,-0.0713621
-14,74,-0.0939694
-12,74,-0.117653
-10,74,-0.14187
-8,74,-0.166088
-6,74,-0.189786
-4,74,-0.212476
-2,74,-0.233703
0,74,-0.253066
2,74,-0.270219
4,74,-0.284885
6,74,-0.296861
8,74,-0.306023
10,74,-0.312329
12,74,-0.315822
14,74,-0.316624
16,74,-0.314936
18,74,-0.311029
20,74,-0.305236
22,74,-0.297944
24,74,-0.289579
26,74,-0.280596
28,74,-0.271463
30,74,-0.262652
32,74,-0.254619
34,74,-0.247797
36,74,-0.24258
38,74,-0.239311
40,74,-0.238276
42,74,-0.23969
44,74,-0.243694
46,74,-0.250347
48,74,-0.259628
50,74,-0.271428
52,74,-0.28556
54,74,-0.301758
56,74,-0.319687
58,74,-0.33895
60,74,-0.359104
62,74,-0.37967
64,74,-0.400149
66,74,-0.42004
68,74,-0.438854
70,74,-0.456131
72,74,-0.471451
74,74,-0.484449
76,74,-0.494822
78,74,-0.502333
80,74,-0.506819
82,74,-0.508186
84,74,-0.506406
86,74,-0.501519
88,74,-0.493618
90,74,-0.482851
92,74,-0.469409
94,74,-0.453525
96,74,-0.435467
98,74,-0.415537
100,74,-0.394067
102,74,-0.371417
104,74,-0.347976
106,74,-0.324158
108,74,-0.300399
110,74,-0.277157
112,74,-0.254902
114,74,-0.234113
116,74,-0.215267
118,74,-0.198833
120,74,-0.185257
122,74,-0.174953
124,74,-0.168292
126,74,-0.165589
128,74,-0.167097
130,74,-0.172992
132,74,-0.183373
134,74,-0.198251
136,74,-0.217548
138,74,-0.241097
140,74,-0.268641
142,74,-0.299834
144,74,-0.334252
146,74,-0.371392
148,74,-0.410686
150,74,-0.451504
152,74,-0.493172
154,74,-0.534979
156,74,-0.576189
158,74,-0.616058
160,74,-0.653846
162,74,-0.688831
164,74,-0.720325
166,74,-0.747689
168,74,-0.770344
170,74,-0.78779
172,74,-0.799615
174,74,-0.805508
176,74,-0.805266
178,74,-0.798801
180,74,-0.786148
-180,76,-1.09472
-178,76,-1.07453
-176,76,-1.04829
-174,76,-1.01641
-172,76,-0.979427
-170,76,-0.937977
-168,76,-0.892787
-166,76,-0.844662
-164,76,-0.794465
-162,76,-0.743103
-160,76,-0.69151
-158,76,-0.640624
-156,76,-0.591377
-154,76,-0.544676
-152,76,-0.501389
-150,76,-0.462329
-148,76,-0.428246
-146,76,-0.399812
-144,76,-0.377614
-142,76,-0.362145
-140,76,-0.353798
-138,76,-0.352856
-136,76,-0.359497
-134,76,-0.373781
-132,76,-0.395655
-130,76,-0.42495
-128,76,-0.461381
-126,76,-0.504553
-124,76,-0.553959
-122,76,-0.608987
-120,76,-0.66893
-118,76,-0.732987
-116,76,-0.800276
-114,76,-0.869844
-112,76,-0.940681
-110,76,-1.01173
-108,76,-1.08191
-106,76,-1.15012
-104,76,-1.21527
-102,76,-1.2763
-100,76,-1.3322
-98,76,-1.38202
-96,76,-1.4249
-94,76,-1.46011
-92,76,-1.48701
-90,76,-1.50514
-88,76,-1.51418
-86,76,-1.51399
-84,76,-1.50458
-82,76,-1.48614
-80,76,-1.45903
-78,76,-1.42375
-76,76,-1.38097
-74,76,-1.33144
-72,76,-1.27602
-70,76,-1.21567
-68,76,-1.15137
-66,76,-1.08414
-64,76,-1.015
-62,76,-0.944951
-60,76,-0.874961
-58,76,-0.805942
-56,76,-0.738741
-54,76,-0.674129
-52,76,-0.612796
-50,76,-0.555342
-48,76,-0.50228
-46,76,-0.45403
-44,76,-0.410926
-42,76,-0.373213
-40,76,-0.341052
-38,76,-0.314526
-36,76,-0.293638
-34,76,-0.278321
-32,76,-0.268435
-30,76,-0.26378
-28,76,-0.26409
-26,76,-0.269043
-24,76,-0.278265
-22,76,-0.291331
-20,76,-0.307775
-18,76,-0.327091
-16,76,-0.348745
-14,76,-0.372178
-12,76,-0.396818
-10,76,-0.422089
-8,76,-0.447423
-6,76,-0.472266
-4,76,-0.496096
-2,76,-0.518434
0,76,-0.53885
2,76,-0.55698
4,76,-0.572532
6,76,-0.585292
8,76,-0.595134
10,76,-0.602019
12,76,-0.606
14,76,-0.607214
16,76,-0.605881
18,76,-0.602298
20,76,-0.596826
22,76,-0.589881
24,76,-0.581921
26,76,-0.573432
28,76,-0.564912
30,76,-0.556859
32,76,-0.549757
34,76,-0.544056
36,76,-0.540168
38,76,-0.538446
40,76,-0.53918
42,76,-0.542585
44,76,-0.548795
46,76,-0.557856
48,76,-0.569727
50,76,-0.584276
52,76,-0.601286
54,76,-0.620458
56,76,-0.641417
58,76,-0.663729
60,76,-0.686907
62,76,-0.710429
64,76,-0.733756
66,76,-0.756346
68,76,-0.777672
70,76,-0.79724
72,76,-0.814602
74,76,-0.829367
76,76,-0.841215
78,76,-0.849896
80,76,-0.855235
82,76,-0.857136
84,76,-0.85557
86,76,-0.850577
88,76,-0.842258
90,76,-0.830766
92,76,-0.816301
94,76,-0.799107
96,76,-0.779465
98,76,-0.757692
100,76,-0.734137
102,76,-0.709184
104,76,-0.683245
106,76,-0.656764
108,76,-0.630211
110,76,-0.604078
112,76,-0.578877
114,76,-0.555129
116,76,-0.533355
118,76,-0.514065
120,76,-0.497749
122,76,-0.484861
124,76,-0.47581
126,76,-0.470945
128,76,-0.470543
130,76,-0.474807
132,76,-0.483849
134,76,-0.49769
136,76,-0.516257
138,76,-0.539378
140,76,-0.566788
142,76,-0.598126
144,76,-0.632947
146,76,-0.670723
148,76,-0.710855
150,76,-0.752681
152,76,-0.795487
154,76,-0.838521
156,76,-0.881006
158,76,-0.922151
160,76,-0.961171
162,76,-0.997299
164,76,-1.0298
166,76,-1.058
168,76,-1.08127
170,76,-1.09908
172,76,-1.11099
174,76,-1.11666
176,76,-1.11588
178,76,-1.10856
180,76,-1.09472
-180,78,-1.4039
-178,78,-1.38215
-176,78,-1.35407
-174,78,-1.32011
-172,78,-1.28082
-170,78,-1.23689
-168,78,-1.1891
-166,78,-1.1383
-164,78,-1.08541
-162,78,-1.03139
-160,78,-0.977229
-158,78,-0.923922
-156,78,-0.872455
-154,78,-0.823785
-152,78,-0.778828
-150,78,-0.738442
-148,78,-0.703416
-146,78,-0.67446
-144,78,-0.65219
-142,78,-0.637127
-140,78,-0.629682
-138,78,-0.630158
-136,78,-0.638741
-134,78,-0.655495
-132,78,-0.680366
-130,78,-0.713176
-128,78,-0.753629
-126,78,-0.801305
-124,78,-0.85567
-122,78,-0.916077
-120,78,-0.981775
-118,78,-1.05191
-116,78,-1.12554
-114,78,-1.20165
-112,78,-1.27916
-110,78,-1.35692
-108,78,-1.43376
-106,78,-1.50849
-104,78,-1.57993
-102,78,-1.64693
-100,78,-1.70835
-98,78,-1.76317
-96,78,-1.81045
-94,78,-1.84935
-92,78,-1.87918
-90,78,-1.89943
-88,78,-1.90974
-86,78,-1.90993
-84,78,-1.90002
-82,78,-1.88022
-80,78,-1.85093
-78,78,-1.8127
-76,78,-1.76625
-74,78,-1.71242
-72,78,-1.65216
-70,78,-1.58651
-68,78,-1.51656
-66,78,-1.44341
-64,78,-1.36818
-62,78,-1.29196
-60,78,-1.21579
-58,78,-1.14066
-56,78,-1.06749
-54,78,-0.997097
-52,78,-0.930228
-50,78,-0.867524
-48,78,-0.80953
-46,78,-0.756695
-44,78,-0.709372
-42,78,-0.667821
-40,78,-0.632214
-38,78,-0.602637
-36,78,-0.579093
-34,78,-0.56151
-32,78,-0.549744
-30,78,-0.54358
-28,78,-0.542739
-26,78,-0.546881
-24,78,-0.555611
-22,78,-0.568481
-20,78,-0.584998
-18,78,-0.604628
-16,78,-0.626805
-14,78,-0.65094
-12,78,-0.676425
-10,78,-0.702652
-8,78,-0.729016
-6,78,-0.754934
-4,78,-0.779851
-2,78,-0.80326
0,78,-0.824708
2,78,-0.843809
4,78,-0.860257
6,78,-0.873831
8,78,-0.884402
10,78,-0.891936
12,78,-0.896493
14,78,-0.898226
16,78,-0.897378
18,78,-0.894269
20,78,-0.889287
22,78,-0.882879
24,78,-0.875533
26,78,-0.867766
28,78,-0.860104
30,78,-0.853072
32,78,-0.847176
34,78,-0.842885
36,78,-0.840624
38,78,-0.840756
40,78,-0.843572
42,78,-0.849284
44,78,-0.858017
46,78,-0.869801
48,78,-0.884576
50,78,-0.902182
52,78,-0.922371
54,78,-0.944809
56,78,-0.969084
58,78,-0.994717
60,78,-1.02118
62,78,-1.04791
64,78,-1.07432
66,78,-1.09983
68,78,-1.12388
70,78,-1.14593
72,78,-1.16552
74,78,-1.18221
76,78,-1.19568
78,78,-1.20566
80,78,-1.21197
82,78,-1.2145
84,78,-1.21321
86,78,-1.20816
88,78,-1.19945
90,78,-1.18723
92,78,-1.17172
94,78,-1.15316
96,78,-1.13186
98,78,-1.10814
100,78,-1.08237
102,78,-1.05496
104,78,-1.02635
106,78,-0.997015
108,78,-0.967461
110,78,-0.938221
112,78,-0.909849
114,78,-0.882911
116,78,-0.857974
118,78,-0.835595
120,78,-0.816307
122,78,-0.800607
124,78,-0.788941
126,78,-0.781691
128,78,-0.779164
130,78,-0.781581
132,78,-0.789072
134,78,-0.801667
136,78,-0.819294
138,78,-0.841779
140,78,-0.868847
142,78,-0.900122
144,78,-0.935138
146,78,-0.973342
148,78,-1.0141
150,78,-1.05673
152,78,-1.10047
154,78,-1.14453
156,78,-1.1881
158,78,-1.23033
160,78,-1.2704
162,78,-1.30749
164,78,-1.34083
166,78,-1.3697
168,78,-1.39344
170,78,-1.41148
172,78,-1.42335
174,78,-1.42869
176,78,-1.42727
178,78,-1.419
180,78,-1.4039
-180,80,-1.71329
-178,80,-1.68992
-176,80,-1.65996
-174,80,-1.62388
-172,80,-1.58229
-170,80,-1.53591
-168,80,-1.48556
-166,80,-1.43214
-164,80,-1.37663
-162,80,-1.32004
-160,80,-1.26343
-158,80,-1.20783
-156,80,-1.15428
-154,80,-1.10379
-152,80,-1.05733
-150,80,-1.01579
-148,80,-0.979998
-146,80,-0.950704
-144,80,-0.928554
-142,80,-0.914091
-140,80,-0.90775
-138,80,-0.909849
-136,80,-0.920583
-134,80,-0.940025
-132,80,-0.968119
-130,80,-1.00468
-128,80,-1.0494
-126,80,-1.10185
-124,80,-1.16145
-122,80,-1.22754
-120,80,-1.29931
-118,80,-1.37586
-116,80,-1.4562
-114,80,-1.53923
-112,80,-1.62381
-110,80,-1.70869
-108,80,-1.79262
-106,80,-1.87432
-104,80,-1.95249
-102,80,-2.02586
-100,80,-2.09322
-98,80,-2.15343
-96,80,-2.20543
-94,80,-2.24831
-92,80,-2.28131
-90,80,-2.30383
-88,80,-2.31548
-86,80,-2.31607
-84,80,-2.30561
-82,80,-2.28433
-80,80,-2.25266
-78,80,-2.21121
-76,80,-2.16078
-74,80,-2.1023
-72,80,-2.03682
-70,80,-1.96547
-68,80,-1.88944
-66,80,-1.80995
-64,80,-1.7282
-62,80,-1.64539
-60,80,-1.56264
-58,80,-1.48101
-56,80,-1.40149
-54,80,-1.32497
-52,80,-1.25222
-50,80,-1.18394
-48,80,-1.12071
-46,80,-1.063
-44,80,-1.01118
-42,80,-0.965518
-40,80,-0.926206
-38,80,-0.893328
-36,80,-0.866887
-34,80,-0.846807
-32,80,-0.832934
-30,80,-0.825042
-28,80,-0.822838
-26,80,-0.825964
-24,80,-0.834005
-22,80,-0.846489
-20,80,-0.862899
-18,80,-0.882672
-16,80,-0.905214
-14,80,-0.929901
-12,80,-0.956097
-10,80,-0.983158
-8,80,-1.01045
-6,80,-1.03735
-4,80,-1.06328
-2,80,-1.08771
0,80,-1.11015
2,80,-1.13021
4,80,-1.14757
6,80,-1.16198
8,80,-1.17334
10,80,-1.18159
12,80,-1.18682
14,80,-1.1892
16,80,-1.18898
18,80,-1.18652
20,80,-1.18222
22,80,-1.17656
24,80,-1.17007
26,80,-1.16328
28,80,-1.15675
30,80,-1.15103
32,80,-1.14665
34,80,-1.14408
36,80,-1.14378
38,80,-1.1461
40,80,-1.15134
42,80,-1.1597
44,80,-1.17129
46,80,-1.18614
48,80,-1.20416
50,80,-1.22516
52,80,-1.24885
54,80,-1.27487
56,80,-1.30277
58,80,-1.33202
60,80,-1.36206
62,80,-1.39227
64,80,-1.42202
66,80,-1.45071
68,80,-1.47771
70,80,-1.50247
72,80,-1.52448
74,80,-1.5433
76,80,-1.55856
78,80,-1.56999
80,80,-1.57739
82,80,-1.58065
84,80,-1.57974
86,80,-1.57469
88,80,-1.56561
90,80,-1.55266
92,80,-1.53606
94,80,-1.51608
96,80,-1.49301
98,80,-1.46722
100,80,-1.43908
102,80,-1.40904
104,80,-1.37756
106,80,-1.34516
108,80,-1.31238
110,80,-1.27979
112,80,-1.248
114,80,-1.21763
116,80,-1.18928
118,80,-1.16356
120,80,-1.14106
122,80,-1.12231
124,80,-1.1078
126,80,-1.09794
128,80,-1.09306
130,80,-1.09341
132,80,-1.09913
134,80,-1.11026
136,80,-1.12673
138,80,-1.14836
140,80,-1.17486
142,80,-1.20585
144,80,-1.24083
146,80,-1.27924
148,80,-1.3204
150,80,-1.3636
152,80,-1.40804
154,80,-1.4529
156,80,-1.49732
158,80,-1.54042
160,80,-1.58132
162,80,-1.61918
164,80,-1.65317
166,80,-1.68253
168,80,-1.70656
170,80,-1.72467
172,80,-1.73635
174,80,-1.74122
176,80,-1.73905
178,80,-1.72973
180,80,-1.71329
